symbol,date,marketCap
AVGO,2023-12-01,420360000000
AVGO,2023-11-30,418416399999
AVGO,2023-11-29,425241600000
AVGO,2023-11-28,427772800000
AVGO,2023-11-27,429490400000
AVGO,2023-11-24,442462800000
AVGO,2023-11-22,439344000000
AVGO,2023-11-21,443502400000
AVGO,2023-11-20,450056399999
AVGO,2023-11-17,441920400000
AVGO,2023-11-16,433739200000
AVGO,2023-11-15,440880800000
AVGO,2023-11-14,439796000000
AVGO,2023-11-13,427998800000
AVGO,2023-11-10,432790000000
AVGO,2023-11-09,411952800000
AVGO,2023-11-08,411817200000
AVGO,2023-11-07,405805600000
AVGO,2023-11-06,398121600000
AVGO,2023-11-03,398980400000
AVGO,2023-11-02,393827600000
AVGO,2023-11-01,385510800000
AVGO,2023-10-31,380312800000
AVGO,2023-10-30,380267600000
AVGO,2023-10-27,346259200000
AVGO,2023-10-26,341468400000
AVGO,2023-10-25,350884800000
AVGO,2023-10-24,363894300000
AVGO,2023-10-23,356088600000
AVGO,2023-10-20,352536800000
AVGO,2023-10-19,358401400000
AVGO,2023-10-18,366331000000
AVGO,2023-10-17,365257200000
AVGO,2023-10-16,372773800000
AVGO,2023-10-13,364761600000
AVGO,2023-10-12,374012800000
AVGO,2023-10-11,361209800000
AVGO,2023-10-10,354519200000
AVGO,2023-10-09,353486700000
AVGO,2023-10-06,349108900000
AVGO,2023-10-05,340270700000
AVGO,2023-10-04,340229400000
AVGO,2023-10-03,336512400000
AVGO,2023-10-02,344855000000
AVGO,2023-09-29,343037800000
AVGO,2023-09-28,343616000000
AVGO,2023-09-27,337338400000
AVGO,2023-09-26,337090600000
AVGO,2023-09-25,344400700000
AVGO,2023-09-22,342418300000
AVGO,2023-09-21,333869200000
AVGO,2023-09-20,343037800000
AVGO,2023-09-19,350719600000
AVGO,2023-09-18,351050000000
AVGO,2023-09-15,351752100000
AVGO,2023-09-14,359970800000
AVGO,2023-09-13,352247700000
AVGO,2023-09-12,348778500000
AVGO,2023-09-11,354808300000
AVGO,2023-09-08,354188800000
AVGO,2023-09-07,353941000000
AVGO,2023-09-06,360259900000
AVGO,2023-09-05,360218600000
AVGO,2023-09-01,360342500000
AVGO,2023-08-31,381157700000
AVGO,2023-08-30,368519900000
AVGO,2023-08-29,367528700000
AVGO,2023-08-28,355634300000
AVGO,2023-08-25,351793400000
AVGO,2023-08-24,352908500000
AVGO,2023-08-23,362035800000
AVGO,2023-08-22,353445400000
AVGO,2023-08-21,357286300000
AVGO,2023-08-18,341055400000
AVGO,2023-08-17,341592300000
AVGO,2023-08-16,344029000000
AVGO,2023-08-15,347952500000
AVGO,2023-08-14,352743300000
AVGO,2023-08-11,342707400000
AVGO,2023-08-10,348117700000
AVGO,2023-08-09,351339100000
AVGO,2023-08-08,364761600000
AVGO,2023-08-07,370502300000
AVGO,2023-08-04,364142100000
AVGO,2023-08-03,365505000000
AVGO,2023-08-02,368519900000
AVGO,2023-08-01,379960000000
AVGO,2023-07-31,371163100000
AVGO,2023-07-28,371617400000
AVGO,2023-07-27,369015500000
AVGO,2023-07-26,368850300000
AVGO,2023-07-25,379134000000
AVGO,2023-07-24,372360800000
AVGO,2023-07-21,370378400000
AVGO,2023-07-20,366867900000
AVGO,2023-07-19,372278200000
AVGO,2023-07-18,373104200000
AVGO,2023-07-17,375995200000
AVGO,2023-07-14,366991800000
AVGO,2023-07-13,367735200000
AVGO,2023-07-12,367570000000
AVGO,2023-07-11,364307300000
AVGO,2023-07-10,362490100000
AVGO,2023-07-07,349728400000
AVGO,2023-07-06,350224000000
AVGO,2023-07-05,355964700000
AVGO,2023-07-03,361953200000
AVGO,2023-06-30,358236200000
AVGO,2023-06-29,356253800000
AVGO,2023-06-28,350182700000
AVGO,2023-06-27,350389200000
AVGO,2023-06-26,339320800000
AVGO,2023-06-23,339568600000
AVGO,2023-06-22,347911200000
AVGO,2023-06-21,350100100000
AVGO,2023-06-20,358484000000
AVGO,2023-06-16,358525300000
AVGO,2023-06-15,364844200000
AVGO,2023-06-14,366000600000
AVGO,2023-06-13,351504300000
AVGO,2023-06-12,353280200000
AVGO,2023-06-09,332299800000
AVGO,2023-06-08,332134600000
AVGO,2023-06-07,327343800000
AVGO,2023-06-06,326270000000
AVGO,2023-06-05,331349900000
AVGO,2023-06-02,335356000000
AVGO,2023-06-01,326270000000
AVGO,2023-05-31,333704000000
AVGO,2023-05-30,331762900000
AVGO,2023-05-26,335645100000
AVGO,2023-05-25,300994400000
AVGO,2023-05-24,280633500000
AVGO,2023-05-23,283524500000
AVGO,2023-05-22,280179200000
AVGO,2023-05-19,281748600000
AVGO,2023-05-18,279972700000
AVGO,2023-05-17,271547500000
AVGO,2023-05-16,264898200000
AVGO,2023-05-15,264237400000
AVGO,2023-05-12,260685600000
AVGO,2023-05-11,259240100000
AVGO,2023-05-10,258661900000
AVGO,2023-05-09,255440500000
AVGO,2023-05-08,259818300000
AVGO,2023-05-05,260231300000
AVGO,2023-05-04,252012600000
AVGO,2023-05-03,253251600000
AVGO,2023-05-02,252879900000
AVGO,2023-05-01,263494000000
AVGO,2023-04-28,259997500000
AVGO,2023-04-27,256636000000
AVGO,2023-04-26,255723000000
AVGO,2023-04-25,258130000000
AVGO,2023-04-24,263317500000
AVGO,2023-04-21,262653500000
AVGO,2023-04-20,262695000000
AVGO,2023-04-19,263317500000
AVGO,2023-04-18,262404500000
AVGO,2023-04-17,260371000000
AVGO,2023-04-14,257092500000
AVGO,2023-04-13,259043000000
AVGO,2023-04-12,255930500000
AVGO,2023-04-11,257964000000
AVGO,2023-04-10,260371000000
AVGO,2023-04-06,258379000000
AVGO,2023-04-05,261035000000
AVGO,2023-04-04,263276000000
AVGO,2023-04-03,266637500000
AVGO,2023-03-31,266222500000
AVGO,2023-03-30,263027000000
AVGO,2023-03-29,259582500000
AVGO,2023-03-28,259250500000
AVGO,2023-03-27,260122000000
AVGO,2023-03-24,264023000000
AVGO,2023-03-23,265268000000
AVGO,2023-03-22,261823500000
AVGO,2023-03-21,264272000000
AVGO,2023-03-20,267135500000
AVGO,2023-03-17,261865000000
AVGO,2023-03-16,264147500000
AVGO,2023-03-15,259790000000
AVGO,2023-03-14,262487500000
AVGO,2023-03-13,255847500000
AVGO,2023-03-10,255142000000
AVGO,2023-03-09,258337500000
AVGO,2023-03-08,262404500000
AVGO,2023-03-07,259458000000
AVGO,2023-03-06,262653500000
AVGO,2023-03-03,262612000000
AVGO,2023-03-02,248460500000
AVGO,2023-03-01,246344000000
AVGO,2023-02-28,246634500000
AVGO,2023-02-27,242982500000
AVGO,2023-02-24,239787000000
AVGO,2023-02-23,242277000000
AVGO,2023-02-22,239123000000
AVGO,2023-02-21,241322500000
AVGO,2023-02-17,247174000000
AVGO,2023-02-16,249207500000
AVGO,2023-02-15,252195500000
AVGO,2023-02-14,249954500000
AVGO,2023-02-13,249456500000
AVGO,2023-02-10,246219500000
AVGO,2023-02-09,248751000000
AVGO,2023-02-08,249705500000
AVGO,2023-02-07,255017500000
AVGO,2023-02-06,249539500000
AVGO,2023-02-03,248004000000
AVGO,2023-02-02,251407000000
AVGO,2023-02-01,250162000000
AVGO,2023-01-31,242775000000
AVGO,2023-01-30,241322500000
AVGO,2023-01-27,247038000000
AVGO,2023-01-26,250214800000
AVGO,2023-01-25,244822600000
AVGO,2023-01-24,244530000000
AVGO,2023-01-23,243108800000
AVGO,2023-01-20,238594400000
AVGO,2023-01-19,235417600000
AVGO,2023-01-18,240057400000
AVGO,2023-01-17,242105600000
AVGO,2023-01-13,242022000000
AVGO,2023-01-12,243234200000
AVGO,2023-01-11,241645800000
AVGO,2023-01-10,240308200000
AVGO,2023-01-09,241144200000
AVGO,2023-01-06,245951200000
AVGO,2023-01-05,231990000000
AVGO,2023-01-04,234163600000
AVGO,2023-01-03,231363000000
AVGO,2022-12-30,233703800000
AVGO,2022-12-29,233160400000
AVGO,2022-12-28,227768200000
AVGO,2022-12-27,231363000000
AVGO,2022-12-23,230903200000
AVGO,2022-12-22,231195800000
AVGO,2022-12-21,234581600000
AVGO,2022-12-20,227392000000
AVGO,2022-12-19,229732800000
AVGO,2022-12-16,232366200000
AVGO,2022-12-15,233244000000
AVGO,2022-12-14,240099200000
AVGO,2022-12-13,238678000000
AVGO,2022-12-12,232658800000
AVGO,2022-12-09,227684600000
AVGO,2022-12-08,221999800000
AVGO,2022-12-07,216733000000
AVGO,2022-12-06,219784400000
AVGO,2022-12-05,221790800000
AVGO,2022-12-02,226054400000
AVGO,2022-12-01,230234400000
AVGO,2022-11-30,230318000000
AVGO,2022-11-29,217945200000
AVGO,2022-11-28,218279600000
AVGO,2022-11-25,221498200000
AVGO,2022-11-23,223044800000
AVGO,2022-11-22,221581800000
AVGO,2022-11-21,216273200000
AVGO,2022-11-18,215353600000
AVGO,2022-11-17,214057800000
AVGO,2022-11-16,213890600000
AVGO,2022-11-15,219199200000
AVGO,2022-11-14,214517600000
AVGO,2022-11-11,216565800000
AVGO,2022-11-10,211758800000
AVGO,2022-11-09,196251000000
AVGO,2022-11-08,201517800000
AVGO,2022-11-07,198633600000
AVGO,2022-11-04,194495400000
AVGO,2022-11-03,185633800000
AVGO,2022-11-02,190608000000
AVGO,2022-11-01,195582200000
AVGO,2022-10-31,196501800000
AVGO,2022-10-28,194361900000
AVGO,2022-10-27,187169400000
AVGO,2022-10-26,189553200000
AVGO,2022-10-25,189101100000
AVGO,2022-10-24,187621500000
AVGO,2022-10-21,184826700000
AVGO,2022-10-20,176853300000
AVGO,2022-10-19,178908300000
AVGO,2022-10-18,178702800000
AVGO,2022-10-17,178949400000
AVGO,2022-10-14,175538100000
AVGO,2022-10-13,180018000000
AVGO,2022-10-12,176976600000
AVGO,2022-10-11,177058800000
AVGO,2022-10-10,179894700000
AVGO,2022-10-07,189265500000
AVGO,2022-10-06,197074500000
AVGO,2022-10-05,199252800000
AVGO,2022-10-04,197238900000
AVGO,2022-10-03,187744800000
AVGO,2022-09-30,182484000000
AVGO,2022-09-29,184991100000
AVGO,2022-09-28,191526000000
AVGO,2022-09-27,191032800000
AVGO,2022-09-26,190005300000
AVGO,2022-09-23,192635700000
AVGO,2022-09-22,196293600000
AVGO,2022-09-21,198143100000
AVGO,2022-09-20,202664100000
AVGO,2022-09-19,206239800000
AVGO,2022-09-16,206527500000
AVGO,2022-09-15,205541100000
AVGO,2022-09-14,209938800000
AVGO,2022-09-13,207020700000
AVGO,2022-09-12,217460100000
AVGO,2022-09-09,214706400000
AVGO,2022-09-08,210390900000
AVGO,2022-09-07,207596100000
AVGO,2022-09-06,204760200000
AVGO,2022-09-02,205582200000
AVGO,2022-09-01,202212000000
AVGO,2022-08-31,205130100000
AVGO,2022-08-30,208130400000
AVGO,2022-08-29,211336200000
AVGO,2022-08-26,214089900000
AVGO,2022-08-25,226091100000
AVGO,2022-08-24,218158800000
AVGO,2022-08-23,217747800000
AVGO,2022-08-22,217336800000
AVGO,2022-08-19,225392400000
AVGO,2022-08-18,229543500000
AVGO,2022-08-17,221364600000
AVGO,2022-08-16,226748700000
AVGO,2022-08-15,229749000000
AVGO,2022-08-12,229420200000
AVGO,2022-08-11,224159400000
AVGO,2022-08-10,226214400000
AVGO,2022-08-09,218980800000
AVGO,2022-08-08,224200500000
AVGO,2022-08-05,226625400000
AVGO,2022-08-04,227200800000
AVGO,2022-08-03,224693700000
AVGO,2022-08-02,218323200000
AVGO,2022-08-01,220460400000
AVGO,2022-07-29,224646959722
AVGO,2022-07-28,223849893012
AVGO,2022-07-27,221416742001
AVGO,2022-07-26,214410945124
AVGO,2022-07-25,215249962714
AVGO,2022-07-22,214998257437
AVGO,2022-07-21,217179703171
AVGO,2022-07-20,214704601281
AVGO,2022-07-19,213529976655
AVGO,2022-07-18,206020769224
AVGO,2022-07-15,207447099127
AVGO,2022-07-14,203293962057
AVGO,2022-07-13,202077386551
AVGO,2022-07-12,201951533913
AVGO,2022-07-11,202580797105
AVGO,2022-07-08,209209036066
AVGO,2022-07-07,209125134307
AVGO,2022-07-06,202454944467
AVGO,2022-07-05,199812039058
AVGO,2022-07-01,200441302251
AVGO,2022-06-30,203797372611
AVGO,2022-06-29,205727113068
AVGO,2022-06-28,209125134307
AVGO,2022-06-27,212145597631
AVGO,2022-06-24,213571927534
AVGO,2022-06-23,208328067597
AVGO,2022-06-22,208118313199
AVGO,2022-06-21,211348530921
AVGO,2022-06-17,209209036066
AVGO,2022-06-16,208579772874
AVGO,2022-06-15,220955282326
AVGO,2022-06-14,218228475159
AVGO,2022-06-13,217137752292
AVGO,2022-06-10,227080110733
AVGO,2022-06-09,233330791779
AVGO,2022-06-08,237190272693
AVGO,2022-06-07,240378539535
AVGO,2022-06-06,235428335754
AVGO,2022-06-03,236309304223
AVGO,2022-06-02,241930722076
AVGO,2022-06-01,240630244812
AVGO,2022-05-31,243357051979
AVGO,2022-05-27,244699480123
AVGO,2022-05-26,231023493406
AVGO,2022-05-25,223010875422
AVGO,2022-05-24,219906510339
AVGO,2022-05-23,220829429688
AVGO,2022-05-20,227877177444
AVGO,2022-05-19,229135703829
AVGO,2022-05-18,239371718427
AVGO,2022-05-17,255145249119
AVGO,2022-05-16,244447774846
AVGO,2022-05-13,246755073219
AVGO,2022-05-12,239791227222
AVGO,2022-05-11,237903437644
AVGO,2022-05-10,243902413413
AVGO,2022-05-09,236141500705
AVGO,2022-05-06,243357051979
AVGO,2022-05-05,243315101100
AVGO,2022-05-04,253257459541
AVGO,2022-05-03,243818511654
AVGO,2022-05-02,241804869438
AVGO,2022-04-29,226762100611
AVGO,2022-04-28,236783153037
AVGO,2022-04-27,228848115606
AVGO,2022-04-26,229093529134
AVGO,2022-04-25,240464355969
AVGO,2022-04-22,240096235676
AVGO,2022-04-21,242427664199
AVGO,2022-04-20,244472776939
AVGO,2022-04-19,244431874684
AVGO,2022-04-18,239891724402
AVGO,2022-04-14,234738040297
AVGO,2022-04-13,242345859690
AVGO,2022-04-12,239319092834
AVGO,2022-04-11,237478491368
AVGO,2022-04-08,240096235676
AVGO,2022-04-07,246681498698
AVGO,2022-04-06,246231573896
AVGO,2022-04-05,251180746726
AVGO,2022-04-04,259688415725
AVGO,2022-04-01,256457137596
AVGO,2022-03-31,257561498475
AVGO,2022-03-30,258134130042
AVGO,2022-03-29,262387964542
AVGO,2022-03-28,258870370629
AVGO,2022-03-25,257234280437
AVGO,2022-03-24,256211724067
AVGO,2022-03-23,245168115271
AVGO,2022-03-22,250035483592
AVGO,2022-03-21,245945258112
AVGO,2022-03-18,249667363299
AVGO,2022-03-17,246517889679
AVGO,2022-03-16,248317588890
AVGO,2022-03-15,242468566454
AVGO,2022-03-14,232243002754
AVGO,2022-03-11,236374130489
AVGO,2022-03-10,240382551459
AVGO,2022-03-09,244186461156
AVGO,2022-03-08,235596987648
AVGO,2022-03-07,233429168143
AVGO,2022-03-04,243777438608
AVGO,2022-03-03,236660446272
AVGO,2022-03-02,239605408618
AVGO,2022-03-01,233183754614
AVGO,2022-02-28,240259844695
AVGO,2022-02-25,240505258224
AVGO,2022-02-24,237233077840
AVGO,2022-02-23,231179544129
AVGO,2022-02-22,236210521470
AVGO,2022-02-18,237233077840
AVGO,2022-02-17,236824055292
AVGO,2022-02-16,244268265665
AVGO,2022-02-15,246558791934
AVGO,2022-02-14,236660446272
AVGO,2022-02-11,234533529023
AVGO,2022-02-10,241895934887
AVGO,2022-02-09,250035483592
AVGO,2022-02-08,245495333309
AVGO,2022-02-07,240341649204
AVGO,2022-02-04,241405107829
AVGO,2022-02-03,237601198133
AVGO,2022-02-02,246804205463
AVGO,2022-02-01,242427664199
AVGO,2022-01-31,239646310873
AVGO,2022-01-28,230761200000
AVGO,2022-01-27,223427600000
AVGO,2022-01-26,229525200000
AVGO,2022-01-25,220049200000
AVGO,2022-01-24,223139200000
AVGO,2022-01-21,219678400000
AVGO,2022-01-20,225652400000
AVGO,2022-01-19,232368000000
AVGO,2022-01-18,238053600000
AVGO,2022-01-14,245716800000
AVGO,2022-01-13,246046400000
AVGO,2022-01-12,256264000000
AVGO,2022-01-11,256305200000
AVGO,2022-01-10,255934400000
AVGO,2022-01-07,255110400000
AVGO,2022-01-06,262444000000
AVGO,2022-01-05,264916000000
AVGO,2022-01-04,276410800000
AVGO,2022-01-03,273279600000
AVGO,2021-12-31,274144800000
AVGO,2021-12-30,274021200000
AVGO,2021-12-29,277111200000
AVGO,2021-12-28,275628000000
AVGO,2021-12-27,277811600000
AVGO,2021-12-23,273897600000
AVGO,2021-12-22,269942399999
AVGO,2021-12-21,266234400000
AVGO,2021-12-20,265740000000
AVGO,2021-12-17,261620000000
AVGO,2021-12-16,255728400000
AVGO,2021-12-15,263638800000
AVGO,2021-12-14,253338800000
AVGO,2021-12-13,256140400000
AVGO,2021-12-10,260260400000
AVGO,2021-12-09,240360800000
AVGO,2021-12-08,242503200000
AVGO,2021-12-07,243244800000
AVGO,2021-12-06,232780000000
AVGO,2021-12-03,229937200000
AVGO,2021-12-02,227630000000
AVGO,2021-12-01,228577600000
AVGO,2021-11-30,228124400000
AVGO,2021-11-29,232491600000
AVGO,2021-11-26,225199200000
AVGO,2021-11-24,230184400000
AVGO,2021-11-23,228701200000
AVGO,2021-11-22,227959600000
AVGO,2021-11-19,234304400000
AVGO,2021-11-18,236817600000
AVGO,2021-11-17,234675200000
AVGO,2021-11-16,234345600000
AVGO,2021-11-15,233109600000
AVGO,2021-11-12,232038400000
AVGO,2021-11-11,228824800000
AVGO,2021-11-10,226105600000
AVGO,2021-11-09,229813600000
AVGO,2021-11-08,230308000000
AVGO,2021-11-05,230266800000
AVGO,2021-11-04,226023200000
AVGO,2021-11-03,223468800000
AVGO,2021-11-02,221285200000
AVGO,2021-11-01,217577200000
AVGO,2021-10-29,219609419064
AVGO,2021-10-28,218742050660
AVGO,2021-10-27,216057338936
AVGO,2021-10-26,220518090724
AVGO,2021-10-25,215644306363
AVGO,2021-10-22,212876988124
AVGO,2021-10-21,212381349036
AVGO,2021-10-20,210398792686
AVGO,2021-10-19,210811825259
AVGO,2021-10-18,207920597248
AVGO,2021-10-15,207879293990
AVGO,2021-10-14,205525008324
AVGO,2021-10-13,200320797905
AVGO,2021-10-12,200444707676
AVGO,2021-10-11,203335935687
AVGO,2021-10-08,203583755231
AVGO,2021-10-07,203996787804
AVGO,2021-10-06,201890321682
AVGO,2021-10-05,200486010934
AVGO,2021-10-04,196603504748
AVGO,2021-10-01,201312076080
AVGO,2021-09-30,200279494647
AVGO,2021-09-29,202179444483
AVGO,2021-09-28,202798993343
AVGO,2021-09-27,208540146107
AVGO,2021-09-24,208540146107
AVGO,2021-09-23,208292326563
AVGO,2021-09-22,206764106043
AVGO,2021-09-21,202798993343
AVGO,2021-09-20,204368517120
AVGO,2021-09-17,208994481938
AVGO,2021-09-16,209572727540
AVGO,2021-09-15,210522702458
AVGO,2021-09-14,207301048388
AVGO,2021-09-13,206103253927
AVGO,2021-09-10,205772827868
AVGO,2021-09-09,203831574775
AVGO,2021-09-08,204203304091
AVGO,2021-09-07,205111975751
AVGO,2021-09-03,205566311582
AVGO,2021-09-02,203170722658
AVGO,2021-09-01,203707665003
AVGO,2021-08-31,205359795295
AVGO,2021-08-30,206061950669
AVGO,2021-08-27,204822852950
AVGO,2021-08-26,200609920706
AVGO,2021-08-25,199659945788
AVGO,2021-08-24,198833880642
AVGO,2021-08-23,199288216472
AVGO,2021-08-20,196273078689
AVGO,2021-08-19,195570923315
AVGO,2021-08-18,193712276737
AVGO,2021-08-17,197718692695
AVGO,2021-08-16,201601198881
AVGO,2021-08-13,200816436992
AVGO,2021-08-12,200031675103
AVGO,2021-08-11,199742552302
AVGO,2021-08-10,199205609957
AVGO,2021-08-09,200196888133
AVGO,2021-08-06,200486010934
AVGO,2021-08-05,201435985852
AVGO,2021-08-04,201477289109
AVGO,2021-08-03,201064256536
AVGO,2021-08-02,200196888133
AVGO,2021-07-30,199999394036
AVGO,2021-07-29,199463754950
AVGO,2021-07-28,196826762528
AVGO,2021-07-27,195879093376
AVGO,2021-07-26,198680897825
AVGO,2021-07-23,199092927891
AVGO,2021-07-22,196249920435
AVGO,2021-07-21,197362401614
AVGO,2021-07-20,193077288927
AVGO,2021-07-19,191882401736
AVGO,2021-07-16,192871273894
AVGO,2021-07-15,196661950501
AVGO,2021-07-14,198433679785
AVGO,2021-07-13,199422551944
AVGO,2021-07-12,200164206062
AVGO,2021-07-09,197856837693
AVGO,2021-07-08,193860146053
AVGO,2021-07-07,193448115987
AVGO,2021-07-06,195013830237
AVGO,2021-07-02,192912476901
AVGO,2021-07-01,193489318993
AVGO,2021-06-30,196455935468
AVGO,2021-06-29,196620747495
AVGO,2021-06-28,194807815204
AVGO,2021-06-25,190440296505
AVGO,2021-06-24,193695334026
AVGO,2021-06-23,192294431802
AVGO,2021-06-22,191387965657
AVGO,2021-06-21,191429168663
AVGO,2021-06-18,190975935591
AVGO,2021-06-17,194148567099
AVGO,2021-06-16,191923604742
AVGO,2021-06-15,193942552066
AVGO,2021-06-14,196043905402
AVGO,2021-06-11,193942552066
AVGO,2021-06-10,193118491934
AVGO,2021-06-09,191140747617
AVGO,2021-06-08,190975935591
AVGO,2021-06-07,191099544610
AVGO,2021-06-04,195714281350
AVGO,2021-06-03,191511574676
AVGO,2021-06-02,195178642264
AVGO,2021-06-01,192953679907
AVGO,2021-05-28,194601800171
AVGO,2021-05-27,192706461868
AVGO,2021-05-26,189739845393
AVGO,2021-05-25,189327815327
AVGO,2021-05-24,189204206307
AVGO,2021-05-21,185907965779
AVGO,2021-05-20,187473680030
AVGO,2021-05-19,181993680152
AVGO,2021-05-18,178697439624
AVGO,2021-05-17,181252026033
AVGO,2021-05-14,181952477145
AVGO,2021-05-13,177420146419
AVGO,2021-05-12,174041499878
AVGO,2021-05-11,181334432046
AVGO,2021-05-10,179686311782
AVGO,2021-05-07,186484807871
AVGO,2021-05-06,184836687607
AVGO,2021-05-05,182858943290
AVGO,2021-05-04,183147364337
AVGO,2021-05-03,185454732706
AVGO,2021-04-30,187053429634
AVGO,2021-04-29,191194682680
AVGO,2021-04-28,188283504796
AVGO,2021-04-27,191235685185
AVGO,2021-04-26,193490822982
AVGO,2021-04-23,191112677669
AVGO,2021-04-22,186602402075
AVGO,2021-04-21,188529519829
AVGO,2021-04-20,187504457194
AVGO,2021-04-19,189431574948
AVGO,2021-04-16,196319995855
AVGO,2021-04-15,196812025920
AVGO,2021-04-14,195704958274
AVGO,2021-04-13,198862151190
AVGO,2021-04-12,198329118619
AVGO,2021-04-09,198903153695
AVGO,2021-04-08,199067163717
AVGO,2021-04-07,197837088555
AVGO,2021-04-06,198411123630
AVGO,2021-04-05,200297238879
AVGO,2021-04-01,195171925704
AVGO,2021-03-31,190128617539
AVGO,2021-03-30,187053429634
AVGO,2021-03-29,193777840520
AVGO,2021-03-26,197632076028
AVGO,2021-03-25,189308567431
AVGO,2021-03-24,187504457194
AVGO,2021-03-23,190292627561
AVGO,2021-03-22,194884908166
AVGO,2021-03-19,194556888123
AVGO,2021-03-18,190333630066
AVGO,2021-03-17,198288116114
AVGO,2021-03-16,196073980822
AVGO,2021-03-15,193039795423
AVGO,2021-03-12,185003304364
AVGO,2021-03-11,186028366999
AVGO,2021-03-10,179426963630
AVGO,2021-03-09,181887113954
AVGO,2021-03-08,172743555250
AVGO,2021-03-05,184552276805
AVGO,2021-03-04,181887113954
AVGO,2021-03-03,189882602507
AVGO,2021-03-02,197017038447
AVGO,2021-03-01,200748266438
AVGO,2021-02-26,192670772874
AVGO,2021-02-25,187463454688
AVGO,2021-02-24,197181048468
AVGO,2021-02-23,193490822982
AVGO,2021-02-22,195335935725
AVGO,2021-02-19,200912276460
AVGO,2021-02-18,198165108598
AVGO,2021-02-17,197837088555
AVGO,2021-02-16,200543253911
AVGO,2021-02-12,199395183760
AVGO,2021-02-11,196155985833
AVGO,2021-02-10,192752777885
AVGO,2021-02-09,194597890628
AVGO,2021-02-08,193818843025
AVGO,2021-02-05,191071675164
AVGO,2021-02-04,192957790412
AVGO,2021-02-03,190743655120
AVGO,2021-02-02,195540948252
AVGO,2021-02-01,191358692701
AVGO,2021-01-29,183813028470
AVGO,2021-01-28,184302652519
AVGO,2021-01-27,181446512232
AVGO,2021-01-26,189280497019
AVGO,2021-01-25,189647715056
AVGO,2021-01-22,189729319065
AVGO,2021-01-21,190463755138
AVGO,2021-01-20,188464456937
AVGO,2021-01-19,187403604831
AVGO,2021-01-15,181936136281
AVGO,2021-01-14,184465860536
AVGO,2021-01-13,184098642499
AVGO,2021-01-12,183364206425
AVGO,2021-01-11,181895334277
AVGO,2021-01-08,181813730269
AVGO,2021-01-07,180916086179
AVGO,2021-01-06,173612527445
AVGO,2021-01-05,174673379552
AVGO,2021-01-04,173490121433
JNPR,2024-08-30,12639888000
JNPR,2024-08-29,12672397999
JNPR,2024-08-28,12620382000
JNPR,2024-08-27,12630135000
JNPR,2024-08-26,12636637000
JNPR,2024-08-23,12613880000
JNPR,2024-08-22,12594374000
JNPR,2024-08-21,12678900000
JNPR,2024-08-20,12620382000
JNPR,2024-08-19,12675649000
JNPR,2024-08-16,12633386000
JNPR,2024-08-15,12617131000
JNPR,2024-08-14,12610629000
JNPR,2024-08-13,12617131000
JNPR,2024-08-12,12607378000
JNPR,2024-08-09,12539107000
JNPR,2024-08-08,12542358000
JNPR,2024-08-07,12483840000
JNPR,2024-08-06,12392812000
JNPR,2024-08-05,12344047000
JNPR,2024-08-02,12418820000
JNPR,2024-08-01,12308286000
JNPR,2024-07-31,12253019000
JNPR,2024-07-30,12340796000
JNPR,2024-07-29,12236764000
JNPR,2024-07-26,12109975000
JNPR,2024-07-25,12187999000
JNPR,2024-07-24,11953927000
JNPR,2024-07-23,12087218000
JNPR,2024-07-22,12109975000
JNPR,2024-07-19,12029754000
JNPR,2024-07-18,12039432000
JNPR,2024-07-17,12000720000
JNPR,2024-07-16,12026528000
JNPR,2024-07-15,11987815999
JNPR,2024-07-12,11978138000
JNPR,2024-07-11,11987815999
JNPR,2024-07-10,11916844000
JNPR,2024-07-09,11910392000
JNPR,2024-07-08,11913618000
JNPR,2024-07-05,11845872000
JNPR,2024-07-03,11726510000
JNPR,2024-07-02,11797482000
JNPR,2024-07-01,11855550000
JNPR,2024-06-28,11761996000
JNPR,2024-06-27,11616826000
JNPR,2024-06-26,11513594000
JNPR,2024-06-25,11445847999
JNPR,2024-06-24,11465204000
JNPR,2024-06-21,11513594000
JNPR,2024-06-20,11429718000
JNPR,2024-06-18,11465204000
JNPR,2024-06-17,11452300000
JNPR,2024-06-14,11439396000
JNPR,2024-06-13,11468430000
JNPR,2024-06-12,11465204000
JNPR,2024-06-11,11436170000
JNPR,2024-06-10,11429718000
JNPR,2024-06-07,11468430000
JNPR,2024-06-06,11439396000
JNPR,2024-06-05,11426492000
JNPR,2024-06-04,11368424000
JNPR,2024-06-03,11436170000
JNPR,2024-05-31,11507142000
JNPR,2024-05-30,11332938000
JNPR,2024-05-29,11168412000
JNPR,2024-05-28,11103892000
JNPR,2024-05-24,11190994000
JNPR,2024-05-23,11158734000
JNPR,2024-05-22,11187768000
JNPR,2024-05-21,11145830000
JNPR,2024-05-20,11174864000
JNPR,2024-05-17,11174864000
JNPR,2024-05-16,11197446000
JNPR,2024-05-15,11155508000
JNPR,2024-05-14,11110344000
JNPR,2024-05-13,11129700000
JNPR,2024-05-10,11174864000
JNPR,2024-05-09,11113570000
JNPR,2024-05-08,11158734000
JNPR,2024-05-07,11129700000
JNPR,2024-05-06,11220028000
JNPR,2024-05-03,11239384000
JNPR,2024-05-02,11178090000
JNPR,2024-05-01,11255514000
JNPR,2024-04-30,11232932000
JNPR,2024-04-29,11339390000
JNPR,2024-04-26,11197446000
